,_id,review,translations,score,university,course,upvotes,downvotes,date,courseName,courseNameShort,translation
2350,60e9c7ae906f300022327ff7,I enjoyed it,Es hat mir gefallen.,5,UZH,50525646,0.0,0.0,1625933750010,Real Estate Finance (L),Real Estate Finance,Es hat mir gefallen.
2351,60ec230c66f02f0022410619,Don't underestimate the amount of content. I'd advise at least 7 days for preparation.,Unterschätzen Sie nicht die Menge des Inhalts. Ich würde mindestens 7 Tage für die Vorbereitung raten.,4,UZH,50826915,0.0,0.0,1626094967136,Advanced Banking (L),Advanced Banking,Unterschätzen Sie nicht die Menge des Inhalts. Ich würde mindestens 7 Tage für die Vorbereitung raten.
2352,60ec334c66f02f0022410bb9,Content is really hard but the prof makes it somewhat easier to understand. TAs were useless this semester.,"Inhalt ist wirklich hart, aber der Profi macht es etwas leichter zu verstehen. TAs waren in diesem Semester nutzlos.",3,UZH,50392757,0.0,0.0,1626092413741,Advanced Microeconomics 2 (L+E),Advanced Microeconomics 2,"Inhalt ist wirklich hart, aber der Profi macht es etwas leichter zu verstehen. TAs waren in diesem Semester nutzlos."
2353,60ec383166f02f0022410d28,Interesting topics. One essay to write (max. 15 pages) in groups of 2 and presentation of the paper (ca. 45min with discussion). Professor is also nice.,Interessante Themen. Ein Essay zu schreiben (max. 15 Seiten) in Gruppen von 2 und Präsentation der Arbeit (ca. 45min mit Diskussion).,5,UZH,50992916,0.0,0.0,1626093695832,Management and Economics of Digitization (S),Management and Economics of Digitization,Interessante Themen. Ein Essay zu schreiben (max. 15 Seiten) in Gruppen von 2 und Präsentation der Arbeit (ca. 45min mit Diskussion).
2354,60ec4b6e66f02f00224110c9,I'm sour because I didn't score high. Not actually too bad.,"Ich bin sauer, weil ich nicht high war.",2,UZH,50393659,0.0,0.0,1626098564043,International Macroeconomics (L+E),International Macroeconomics,"Ich bin sauer, weil ich nicht high war."
2355,60ec790e66f02f002241180f,very interesting course,sehr interessanter Kurs,5,UZH,51043383,1.0,0.0,1626110241946,AST 295 Astrobiology Proseminar,Astrobiology Proseminar,sehr interessanter Kurs
2356,60ec7bed66f02f002241186b,I really liked this course although it was a lot of effort,"Ich mochte diesen Kurs wirklich, obwohl es eine Menge Mühe war",5,UZH,51041124,2.0,0.0,1654269504652,Management and Marketing in the Entertainment Industry (L),Management and Marketing in the Entertainment Industry,"Ich mochte diesen Kurs wirklich, obwohl es eine Menge Mühe war"
2357,60ed5782f5228f00220f7232,useless but the TA‘s were very engaged.,"nutzlos, aber die TA's waren sehr engagiert.",2,UZH,50873092,0.0,0.0,1626167198784,Advanced Financial Economics (L+E),Advanced Financial Economics,"nutzlos, aber die TA's waren sehr engagiert."
2358,60ed5944f5228f00220f7279,Unbelievable that this is compulsory,"Unglaublich, dass dies obligatorisch ist",1,UZH,50873092,0.0,0.0,1626167645962,Advanced Financial Economics (L+E),Advanced Financial Economics,"Unglaublich, dass dies obligatorisch ist"
2360,60ed863ef5228f00220f79f6,Feel sorry for anyone who didn't take the course you won't get to experience the sunshine that is Prof Biroli,"Es tut mir leid für jeden, der nicht den Kurs genommen hat, den Sie nicht bekommen, um den Sonnenschein zu erleben, der Prof. Biroli ist.",5,UZH,50575949,0.0,0.0,1626179155587,Program Evaluation and Causal Inference (L+E),Program Evaluation and Causal Inference,"Es tut mir leid für jeden, der nicht den Kurs genommen hat, den Sie nicht bekommen, um den Sonnenschein zu erleben, der Prof. Biroli ist."
2361,60edadb0e5344000227e34a3,interesting course but really low grades,"interessanten Kurs, aber wirklich niedrige Noten",4,UZH,50939883,0.0,0.0,1626189253737,Introduction to the Philosophy of Economics (L),Introduction to the Philosophy of Economics,"interessanten Kurs, aber wirklich niedrige Noten"
2362,60ee9dd51af2d1002217b43d,"Just learning stuff by heart, it’s never about what advantages the newly acquired apomorphism brought or anything like that, exactly the same procedure in every evolutionary group. ","Nur Dinge auswendig lernen, es nie darüber, welche Vorteile der neu erworbene Apomorphismus brachte oder so etwas, genau das gleiche Verfahren in jeder evolutionären Gruppe.",1,UZH,50773442,0.0,0.0,1626250902134,BIO 121 Evolution and Biodiversity II: Vertebrates and Plants,Evolution and Biodiversity II,"Nur Dinge auswendig lernen, es nie darüber, welche Vorteile der neu erworbene Apomorphismus brachte oder so etwas, genau das gleiche Verfahren in jeder evolutionären Gruppe."
2363,60efe4f9ba52ca00222d7f30,It’s easy to have classes but not easy to get points because you don’t know what she wants. So wired ,"Es ist einfach, Klassen zu haben, aber nicht einfach, Punkte zu bekommen, weil Sie nicht wissen, was sie will. So verdrahtet",1,UZH,50450097,0.0,0.0,1626334511740,Intercultural Management: Cultural dimensions of international management (L),Intercultural Management,"Es ist einfach, Klassen zu haben, aber nicht einfach, Punkte zu bekommen, weil Sie nicht wissen, was sie will. So verdrahtet"
2364,60efec2dba52ca00222d8040,"Hated the guts out of accounting at bachelors level, but Hui Chen presented it in an intuitive and exciting way that infected me. Very good class.","Hat die Eingeweide aus der Buchhaltung auf Bachelor-Niveau gehasst, aber Hui Chen präsentierte es auf eine intuitive und aufregende Weise, die mich infizierte. Sehr gute Klasse.",5,UZH,50393236,0.0,0.0,1626336365761,Advanced Financial Accounting (L+E),Advanced Financial Accounting,"Hat die Eingeweide aus der Buchhaltung auf Bachelor-Niveau gehasst, aber Hui Chen präsentierte es auf eine intuitive und aufregende Weise, die mich infizierte. Sehr gute Klasse."
2365,60f04eb0ba52ca00222d8a89,A very helpful course. You get info about the most popular software for academic purposes. Bonus - plenty of useful tips from lecturers. ,Ein sehr hilfreicher Kurs. Sie erhalten Informationen über die beliebteste Software für akademische Zwecke. Bonus - viele nützliche Tipps von Dozenten.,5,UZH,51033228,0.0,0.0,1626361728623,Digital Tools for Finance (L),Digital Tools for Finance,Ein sehr hilfreicher Kurs. Sie erhalten Informationen über die beliebteste Software für akademische Zwecke. Bonus - viele nützliche Tipps von Dozenten.
2366,60f083b10545a00022b6854d,The AC part is great but OC is trying to pack too much stuff into too little time. The exam was nothing like the exercises and too hard considering the chances students had to prepare.,"Der AC-Teil ist toll, aber OC versucht, zu viel Zeug in zu wenig Zeit zu packen. Die Prüfung war nichts wie die Übungen und zu hart, wenn man bedenkt, die Chancen, die Schüler vorbereiten mussten.",2,UZH,50740660,0.0,0.0,1626375246178,"CHE 102 Fundamentals of Chemistry, Part 2","Fundamentals of Chemistry, Part 2","Der AC-Teil ist toll, aber OC versucht, zu viel Zeug in zu wenig Zeit zu packen. Die Prüfung war nichts wie die Übungen und zu hart, wenn man bedenkt, die Chancen, die Schüler vorbereiten mussten."
2367,60f084940545a00022b68568,"Interesting lecture, would recommend to anyone looking to broaden their biological horizon again","Interessante Vorlesung, würde jedem empfehlen, ihren biologischen Horizont wieder zu erweitern",5,UZH,50031679,0.0,0.0,1626375367191,BIO 143 Neurobiology,Neurobiology,"Interessante Vorlesung, würde jedem empfehlen, ihren biologischen Horizont wieder zu erweitern"
2368,60f1606f0545a00022b68ff5,what the hell has this course to do with biomedicine. exam difficult. study hard they think they're as relevant as genetics or something.,"Was zum Teufel hat dieser Kurs mit Biomedizin zu tun. Prüfung schwierig. Studie hart sie denken, sie sind so relevant wie Genetik oder so etwas.",1,UZH,50031543,0.0,0.0,1626431673289,BIO 122 Animal Behaviour,Animal Behaviour,"Was zum Teufel hat dieser Kurs mit Biomedizin zu tun. Prüfung schwierig. Studie hart sie denken, sie sind so relevant wie Genetik oder so etwas."
2370,60f333dbfccf7f0022de2635,"Overall it's a very decent class, not too hard, not too easy, yet it still touches all relevant aspects in an introductory class and goes beyond. The lecturer can be a bit boring at times but he puts a lot effort into the teaching material. This was the first time he taught it at UZH so I would think it will get better in the following semesters","Insgesamt ist es eine sehr anständige Klasse, nicht zu hart, nicht zu einfach, aber es berührt immer noch alle relevanten Aspekte in einem Einführungskurs und geht darüber hinaus. Der Dozent kann manchmal ein bisschen langweilig sein, aber er setzt viel Aufwand in das Lehrmaterial. Dies war das erste Mal, dass er es an der UZH lehrte, so würde ich denken, es wird in den folgenden Semestern besser werden",4,UZH,51044071,0.0,0.0,1628530718613,Deep Learning (L+E),Deep Learning,"Insgesamt ist es eine sehr anständige Klasse, nicht zu hart, nicht zu einfach, aber es berührt immer noch alle relevanten Aspekte in einem Einführungskurs und geht darüber hinaus. Der Dozent kann manchmal ein bisschen langweilig sein, aber er setzt viel Aufwand in das Lehrmaterial. Dies war das erste Mal, dass er es an der UZH lehrte, so würde ich denken, es wird in den folgenden Semestern besser werden"
2373,60f98822acd19e0022b24450,"It's a tough class but definitely worth it. It's one of those classes that ends up being unexpectedly useful for other classes. However, beware, it is not so much about learning to build the usual NLP tasks (classification, sentiment analysis, etc.) as in a medium post, but about the underlying algorithms. Expect waaay more statistics and graph algorithms than you normally would. Regardless, strongly recommended ","Es ist eine harte Klasse, aber auf jeden Fall wert. Es ist einer dieser Klassen, die am Ende unerwartet nützlich für andere Klassen. Allerdings Vorsicht, es ist nicht so viel über das Lernen, die üblichen NLP-Aufgaben (Klassifizierung, Stimmungsanalyse, etc.) wie in einem Medium Post, sondern über die zugrunde liegenden Algorithmen. Erwarten waaay mehr Statistiken und Graphen Algorithmen als Sie normalerweise würden. Unabhängig davon, dringend empfohlen",5,ETH,252-3005-00L,0.0,0.0,1626966322217,Natural Language Processing,Natural Language Processing,"Es ist eine harte Klasse, aber auf jeden Fall wert. Es ist einer dieser Klassen, die am Ende unerwartet nützlich für andere Klassen. Allerdings Vorsicht, es ist nicht so viel über das Lernen, die üblichen NLP-Aufgaben (Klassifizierung, Stimmungsanalyse, etc.) wie in einem Medium Post, sondern über die zugrunde liegenden Algorithmen. Erwarten waaay mehr Statistiken und Graphen Algorithmen als Sie normalerweise würden. Unabhängig davon, dringend empfohlen"
2374,60fa730bacd19e0022b24a42,So far the best academic course I’ve taken. Deep Dive is by no means an exaggeration. Super interessting and if you like the topic the heavy workload is well digestible. ,"Bislang der beste akademische Kurs, den ich genommen habe. Deep Dive ist keineswegs eine Übertreibung. Superinteressant und wenn Sie das Thema mögen, ist die schwere Arbeitsbelastung gut verdaulich.",5,UZH,50998061,1.0,0.0,1627043322130,"Deep Dive into Blockchain – Linking Economics, Technology and Law (Summer School) (S)",Deep Dive into Blockchain,"Bislang der beste akademische Kurs, den ich genommen habe. Deep Dive ist keineswegs eine Übertreibung. Superinteressant und wenn Sie das Thema mögen, ist die schwere Arbeitsbelastung gut verdaulich."
2375,60fab587acd19e0022b24d3d,So far the best academic course I’ve taken. Deep Dive is by no means an exaggeration. Super interessting and if you like the topic the heavy workload is well digestible. ,"Bislang der beste akademische Kurs, den ich genommen habe. Deep Dive ist keineswegs eine Übertreibung. Superinteressant und wenn Sie das Thema mögen, ist die schwere Arbeitsbelastung gut verdaulich.",5,UZH,50998061,0.0,0.0,1627043322130,"Deep Dive into Blockchain – Linking Economics, Technology and Law (Summer School) (S)",Deep Dive into Blockchain,"Bislang der beste akademische Kurs, den ich genommen habe. Deep Dive ist keineswegs eine Übertreibung. Superinteressant und wenn Sie das Thema mögen, ist die schwere Arbeitsbelastung gut verdaulich."
2378,60fdd8b34bb41700229ada25,really interesting and fair exam! :),wirklich interessante und faire Prüfung! :),5,UZH,51043827,0.0,0.0,1627248855917,"BIO 295 Agroecology, Food Security & Sustainable Production","Agroecology, Food Security & Sustainable Production",wirklich interessante und faire Prüfung! :)
2379,60fef7a4722ff8002250e726,"This was a bad seminar. If you want to actually learn something, take something else. ","Das war ein schlechtes Seminar. Wenn Sie wirklich etwas lernen wollen, nehmen Sie etwas anderes.",1,UZH,50873101,0.0,0.0,1627322421977,"Applied Business Modelling and Analytics, Part II (S) (Neural Networks and Deep Learning)","Applied Business Modelling and Analytics, Part II","Das war ein schlechtes Seminar. Wenn Sie wirklich etwas lernen wollen, nehmen Sie etwas anderes."
2380,6101031d3bb6dc002276647d,"Content is extremely boring, if you have the right tutor it‘s manageable.","Inhalte sind extrem langweilig, wenn Sie den richtigen Tutor haben, ist es überschaubar.",3,UZH,50941653,0.0,0.0,1631690774460,Language Skills and Culture: Introduction,Language Skills and Culture,"Inhalte sind extrem langweilig, wenn Sie den richtigen Tutor haben, ist es überschaubar."
2381,61025644c91c760022e65940,"Interesting, fair exam","Interessante, faire Prüfung",5,ETH,752-6001-00L,0.0,0.0,1627543134952,Introduction to Nutritional Science,Introduction to Nutritional Science,"Interessante, faire Prüfung"
2382,6102566dc91c760022e65942,"Very interesting, fair exam","Sehr interessante, faire Prüfung",5,ETH,752-6002-00L,0.0,0.0,1627543159099,Advanced Topics in Nutritional Science,Advanced Topics in Nutritional Science,"Sehr interessante, faire Prüfung"
2383,61025686c91c760022e65944,"Lot of group work - weekly tasks, fair exam","Viel Gruppenarbeit - wöchentliche Aufgaben, faire Prüfung",4,ETH,363-0387-00L,0.0,0.0,1627543205102,Corporate Sustainability,Corporate Sustainability,"Viel Gruppenarbeit - wöchentliche Aufgaben, faire Prüfung"
