,_id,review,score,upvotes,downvotes,sum
2759,5c9b4c2fc2fdff001c46de85,"Der Valium Blockkurs (thematischer Beschrieb, kein Beschreib für Dozentenverhalten) ",4,2.0,1.0,1
2824,5cd1b55b6c61c2001cc5dbbe,Spannend & Aufwand/Ertrag mehr als fair ,5,0.0,0.0,0
6032,61f26d01afc4cb0021ac44e7,Besser als Statistik aber nur wenn man von Anfang an dran bleibt.,3,0.0,0.0,0
4998,5f9932b0976d010022f9612c,viel z viel ufwand für 3 ects!! me muess 2 mal en uftrag mache zum überhaupt fürd prüefig zuegloh werde und dezue gits no jedi wuche husufgobe..😬😬,1,0.0,0.0,0
3427,5d19adaf20ec37001cbdc213,Ziemlich vielseitig mit oft flexiblen Laborzeiten.,4,0.0,0.0,0
4973,5f7c55e144862300224255fb,Spannende Einführung in Humangeo,5,0.0,0.0,0
4590,5ed2125ad37c4a0022cce97a,"Schlechtes Zeitmanagement von Prof. Kilminster, Übungen und Lösungen wurden unzuverlässig hochgeladen.",1,0.0,0.0,0
734,5c4aace70f904e001c27c141,"Ich denke, der Blockkurs wurde vom letzten Jahr gut verbessert, war nicht so schlecht wie zuvor beschrieben. Mehrere interessante Themen über Kinderkrankheiten wurden bewertet und auch einige diagnostische Laborarbeiten durchgeführt.",4,3.0,0.0,1
5998,61efe538e5e2d1002105d895,"Anfangs Semester sehr motivierend und dennoch herausfordernd. Man lernte sehr viel, gegen Ende Semester wird der Stoff allerdings sehr schnell sehr schwer und alleine mit den Vorlesungsunterlagen fast unmöglich alles zu kapieren. Dozent geht vor allem durch die Folien, ohne viel Zusatznutzen zu generieren. Übungen wares herausfordernd und machten grossen Spass. Angesichts des schwierigen Stoffes war die Prüfung fair. ",4,0.0,0.0,0
1554,5ba0960876cbee0019f0f31b,Fast unmöglich während der Vorlesung nicht einzuschlafen,1,2.0,1.0,1
5304,6023db11dddca300225132c6,"Spannendes Thema, aber eher langweiliger Vortragsstil mit vielen Folien in kurzer Zeit. Prüfung sehr fair. ",3,0.0,0.0,0
5606,60db190e568eeb0022c41ef0,"Absolut unbrauchbar, bei der Prüfung hätte man jeden Text aus der Vorlesung kennen müssen (wer kann das schon). Mit Open Book geht’s, aber absolut unnötig das Ganze. ",1,0.0,0.0,0
2105,60cca48fabb73b0022415722,"Die Professoren sind wirklich schön! Sie investierten viel Zeit, um uns zu helfen und das wurde wirklich geschätzt. Sie müssen einige Zeit für dieses Seminar investieren, aber am Ende werden Sie viel lernen! Es gibt eine Abschlussprüfung und eine abschließende Präsentation, beide zählen 50% der Abschlussnote. Sie müssen einige ziemlich gute Kenntnisse in der Buchhaltung und Bankwesen haben, um dieses Seminar nehmen",5,0.0,0.0,0
1655,5f02c1e1f8d6d40022106e46,"HARD!! und erwarten keine Antworten, wenn Sie im Forum fragen. Aber interessant und Grundlagen für jeden Informatikstudent.",2,0.0,0.0,0
6525,62ce77c3b22ef200217df5f4,"I han s Modul grundsätzlich spannend gfunde und hans e netti Abwechslig gfunde im Biostudium.  E paar Vorlesige sind defintiv spannender as anderi und es isch zu jedere Vorlesig was ade Prüefig cho. S Modul chamer mit realtiv wenig Ufwand bestoh, wenmer ide Vorlesige ufpasst het und s nocher no paar Mal duregaht. ",4,0.0,0.0,0
2220,61190fd281b8be0022463793,"Sowohl TA als auch Professor sind leidenschaftlich über das Thema, aber die Lektion ist nicht immer klar. Die Prüfung war machbar. Die Gesamtklasse war sehr nützlich für jemanden mit niedrigen Grundkenntnissen zum Thema.",4,0.0,0.0,0
3786,5d8c5910dbfbcd001c15cb74,Todlangweilig,1,4.0,0.0,1
1874,6008450a7a28300022815b1b,"Eine Menge Arbeit, aber Sie landeten mit den Grundlagen der Data Science für real. Ich habe gemischte Gefühle über den Vortrag, weil Prof. verbringt zu viel Zeit mit mathematischen Beweisen und diese werden nicht während der Prüfung gefragt.",4,0.0,0.0,0
452,5b96dbeb50df1b001a899c68,Die Prüfung war etwas lahm,3,1.0,0.0,1
3495,5d1c49f48a3f6d001ca2f4e5,"Ufpasse bim Helbing, er gat immer vomne Plagiat us! ",5,0.0,0.0,0
3625,5d301ec3342f64001c2df24b,"Sehr spannendes Modul. Die Übungen waren zwar zum Teil schwer, machten aber meistens Spass:) Die Prüfung war fair und machbar wenn man das ganze Semester am Ball blieb und seine Fragen jeweils direkt klärte.",5,0.0,4.0,0
3224,5d0cce96a2f002001c66c7ca,Sehr gute folien. Vorlesung ist teilweise ein bischen langatmig,4,0.0,0.0,0
4747,5eeb58a1ec956e0022a53a72,3 Sterne nur weil es Gratis-Credits sind. Habe die Vorlesungen und Übungen nicht besucht. Easy Peasy,3,0.0,0.0,0
1755,5c191b0865b1ae001b98e97b,"Prof. Kann kaum englisch, der vorlesungsbesuch lohnt sich deswegen gar nicht. Unfaire Prüfung bzgl. Themenschwerpunkte. Trotzdem faire bewertung. Gute Note machbar, ohne Vorlesungsbesuch",1,3.0,0.0,1
6364,62acda66b2f11e002143b6cd,"Sehr spannend, aber viel Stoff. Ich fand keine der Profs unfair an der Prüfung (nicht wie hier sonst behaupted).",4,0.0,0.0,0
4182,5e209b533a26680022853411,"Milic ist mega sympathisch, aber in Vorlesung muss man nicht gehen. Einfach gut lernen Folien und die Literatur hilft zum Verständnis!",5,1.0,0.0,1
415,5b4c9f693dcc0e001ab2462b,"Eines der besten Module, das ich hatte",5,0.0,1.0,0
1023,5b169c704849e5001a58eec7,"Die Rubelprüfung war richtig witzig, das ganze Modul an sich ein Witz..",1,1.0,0.0,1
2802,62d26f55b05d5a002152ccb6,Prof Seidl ist der Beste!!!!!!! So interessant und sehenswert. Geliebt ist dieser Kurs durch seinen Enthusiasmus,5,0.0,0.0,0
5293,6022644283d212002270ef54,"Inhaltlich naja, fand's nicht so interessant. Erster Teil von Gloor war eigentlich eine Repetition von Chemie-Grundlagen, also zumindest für Hauptfach Chemie Studis gut machbar mit wenig Aufwand, aber mässig interessant da kaum neuer Stoff. Zweiter Gloor Teil ist eine Repetition und etwas neuer Stoff in molekularer Genetik aus dem ersten Semester. War ganz okay, interessanter meiner Meinung nach. Lindner Teil war kaum etwas Neues und sehr oberflächlich.  Konnte mich mit beiden Dozenten nicht so anfreunden und die Prüfung war schon heavy. Sehr viele Fallen, schwammige Fragen, recht hinterhältig. Es ist zu einem grossen Teil Glück wer besteht oder nicht...  Lernt die Grundlagen gut und schaut die Altprüfungen gut an um die Logik der Fragen zu sehen und verstehen und zu sehen welche Themen immer wieder geprüft werden (zB Intron-Splicing, Primer-Design...), dann sollte es gut machbar sein! Viel Glück!",1,0.0,0.0,0
5052,5fd9cc6d0e7bdb002294efe8,Faire Prüfung,5,0.0,0.0,0
508,5bdd63e50ab2ef001974f976,"Ich mag die Themen, aber einige Labore sind einfach purer Stress. Einige Dinge gelernt, aber jeder andere Kurs ist besser",2,1.0,0.0,1
5145,5fff405c977a2300223ecf9f,"Naja, habe in diesem Fach zumindest bei Prof. Bornschier nicht wirklich viel neues gelernt. Themen wurden immer und immer wieder aufgegriffen. Sein technologisches Equipment liess auch zu wünschen übrig. Steenbergens Teil sehr spannend. Neues gelernt über politische Psychologie. Vorlesungen von Prof. Steenbergen konnte man ohne Probleme auf 2.5 facher Geschwindigkeit durchrattern, da er so langsam spricht. Zusammen mit der für eine gute Note irrelevanten Pflichtlektüre und den von den Einführungsveranstaltungen schon bekannten Konzepten dieses Faches ein sehr geringer Aufwand für 3 ECTS",2,0.0,0.0,0
5643,60e1cfa51c6cf10022b886c3,"Eigentlich spannend, jedoch hat man das Gefühl die Dozentin weiss manchmal selbst nicht wovon sie redet. Organisation war leider auch schlecht.",2,0.0,0.0,0
822,5c5d9feb130de6001c88c6bc,"Interessant, aber viel Aufwand erforderlich, der Professor ist nicht aufgeschlossen und seine Vorträge sind reine Monolog.",1,0.0,0.0,0
1703,5c055e07f14149001b68a5d0,Hauptsach schweri prüefige schribe und denn 10% vode pünkt git en 4er oder was?,1,14.0,0.0,3
4508,5e5d9ec4ca6d3a002252bdf0,"würg, reines auswendiglernfach, prüfung voll mit detailfragen und richtig schlechter dozent der nicht mal die Hälfte von dem was an der prüfung kommt bespricht, einfach skript lesen reicht aber auch nur knapo denn man musste auch noch gastvorträge detailliert kennen und zuletzt noch 5 kack langweilige papers gelesen haben zu denen auch detailfragen kommen, schlechtestes fach im banking Studium (ev. on par with AP) ",1,0.0,0.0,0
1905,5c35c0fb93ac7c001ca2d79e,Vorlesung ziemlich unnötig  Folien lernen für die Prüfung das Merkblatt auch ein bisschen Tutorat teils hilfreich jedoch etwas repetitiv ,2,1.0,0.0,1
4362,5e3d75a4bbc7780022b6fdb9,"Der Dozent ist nett und sicher eine Autorität in seinem Fachbereich. Allerdings ist er meiner Meinung nach kein guter Dozent. Er kann nicht wirklich erklären und vieles wird einfach von der Folie vorgetragen oder darauf verwiesen, dass der Beweis dort steht. Leider kann ich nicht wirklich sagen, etwas verstanden zu haben. Wer bereit ist auswendig zu lernen für eine gute Note ist man hier am richtigen Ort. Für alle anderen ist dieses Modul nicht für euch. Die Unterrichtsmaterialien sind nicht gut (handgeschriebenes Skript, wenige Übungen, kein Podcast, das Mikrophon sitzt meistens nicht gut, sodass man kaum was hört). ",2,0.0,0.0,0
3585,5d25e2bacda012001ca64943,"Dozenten gestalten die Vorlesung spannend. Für die Prüfung sollte das erste Praktikum besucht werden, Zoo Praktikum wird nicht abgefragt, kann man aber machen, wenn man sich dafür interessiert, ich bin aber nicht hingegangen. Man sollte sich unbedingt alte Prüfungen auf Uniboard anschauen, da die Fragen teilweise etwas Tricky sind. Aber ist gut machbar ohne viel Aufwand. ",4,1.0,1.0,0
672,5c43076f6ebd2f001c2c8644,"Insgesamt interessant, die Aufgaben sind ein guter Weg, um zu forschen und durch Papiere gehen. Die Labore sind in der Regel gut, um besser zu verstehen, das Thema der Woche",4,2.0,0.0,1
6003,61f020d3e5e2d1002105f007,"Cooler Kurs, sehr lehrreich und nicht zu viel Aufwand, denn der meiste Stoff bereits in vorherigen Kursen vorgekommen ist. Zusätzlich war die Prüfung sehr fair. Würde unbedingt weiterempfehlen.",5,0.0,0.0,0
2646,5c6d23ff4da451001c7a22b2,Ich glaube Oesch könnte alles unterrichten und es wäre spannend. ,5,0.0,0.0,0
2569,5c69d8580f0ace001c389803,Schreckliches Fach. Absolut unnötig für die meisten aus der Erdwissenschaft. Vorlesungen sind zum Einschlafen. Das Fach ist nicht strukturiert. Einfach übel.,1,0.0,0.0,0
1048,5d0bfda1a2f002001c6639fd,"Toller Kurs, ehrfürchtiger Lehrer. Nick erklärte alles so klar und ging uns durch jedes Problem in der Übung Schritt für Schritt, anstatt einfach nur Antworten. Er stellte auch eine Handvoll vergangener Prüfungen mit gut geschriebenen Antworten. Ich habe so viel aus diesem Kurs gelernt und würde auf jeden Fall jedem empfehlen, es zu nehmen.",5,4.0,0.0,1
3563,5d2224136b30c8001cd5b0a6,"Ansich spannende thematik auch wenn leider wieder unrealistische unnütze modelle eingeführt werden. Leider gibt es nur sehr weniger VL über KV. Aufwand und Ertrag stehen in einem suboptimalen Verhältnis. Ich würde dieses Fach nicht mehr buchen und mich für ein anderes 3ects fach entscheiden, wo man für ausreichenden lernaufwamd nicht nur mit einer vier abgespiesen wird....",2,2.0,0.0,1
4072,5e148e68414007001e4f6714,"Sehr interessantes Fach mit einem sehr kompetenten Professor. Der Aufbau der Vorlesung legt sehr viel Fokus auf self learning, wobei die Vorlesung mehr oder weniger das Wichtigste kurz durchnimmt. Die Prüfung ist sehr schwer (Zeitdruck und schwieriger Stoff). Gruppenarbeiten sind geschenkte Punkte.",4,6.0,1.0,2
3624,5d2f7edf342f64001c2dd177,Sehr Spannend. Fand die Anzahl Fragen an der Prüfung aber unregelmässig den Anzahl Vorlesungen verteilt. ,3,1.0,0.0,1
421,5a68a785c9e055001ac8bfec,Ein spannendes Modul für alle die sich für die ethischen Aspekte von Informatik interessieren. Viel Diskussion und Reflektion.,4,1.0,1.0,0
2746,62c551678b0c930021cbaba5,"Es ist oft interessant, aber Mia ist zu schnell und nicht die beste Erklärung insgesamt. Nicht mein Lieblingskurs",3,0.0,0.0,0
833,5c66df28708d8f001cd8db66,"Seine ziemliche Eile, um die Prüfung zu beenden, aber der Dozent ist gut genug in Bezug auf die gute Bereitstellung der Kursinhalte.",4,0.0,1.0,0
2533,620ff8edf0c07e0021d010a1,"Ich liebte das Thema und die Vorlesungen waren in Ordnung. Die Prüfung war jedoch eine Katastrophe, viel zu schwierig und hatte wenig mit den Übungen und Scheinprüfungen zu tun. (Prof. Ayoub)",1,0.0,0.0,0
2374,5c536262414588001c3af369,"Für Programmier-Anfänger praktisch unmöglich, sofern man auch noch Zeit für andere Mofule finden will. Vorlesung ok, Übungen fern vom Vorlesungsstoff. Schade!",2,14.0,3.0,3
2918,5cef840b5fedb7001c9d69fe,Modul eine Schande für die MNF. Bewertung der Abgaben zufällig und ohne Begründung. Können muss man eigentlich nichts.,1,0.0,0.0,0
4406,5e43b6023bbe530022f4809d,"bertoin ist ein kompetenter dozent, die vorlesung war interessant und gut strukturiert. übungsaufgaben sehr herausfordernd, dafür ist die schlussprüfung einfacher (auch wenn unerwarteterweise auch theorie geprüft wurde und nicht nur angewandte aufgaben). unbedingt den pvk von markus hirschbühl besuchen, hilft enorm bei der prüfungsvorbereitung.",4,0.0,0.0,0
2759,62c6ad046c1c2f0021a5cf2c,"Der Inhalt ist flach und die Einstufung ist nicht so großzügig wie zuvor, was unangemessen ist, da einige der Dozenten nie gezeigt und einige sogar dachten, dass dies ein Kurs in Deutsch war.",1,0.0,0.0,0
1683,5f0850fad6a8950022ca7779,"Tolle Art, Deutsch zu lernen. Schade, dass es nur 2h pro Woche ist! Lehrerin Melanie Kutz ist wunderbar - sehr intelligent hart arbeitend und unterhaltsam.",5,0.0,0.0,0
1365,5b45d2ac2ca6cb001a500548,Inhaltlich sehr gutes Modul als Einführung. Leider etwas unorganisiert.,4,1.0,5.0,0
2355,5c52e86a98a84a001c656d83,"Viel zu unstrukturiert, jeder Dozent macht über das was er will, sodass es keinen roten Faden gibt. An der Prüfung werden viele unnötige Details abgefragt. Im Grossen und Ganzen zu viel Aufwand für 3 Credits. ",3,1.0,0.0,1
5344,602bdbca9e88020022d1688d,"Unnötig. Gibt gute einführung, braucht es aber nicht um die weiteren vorlesungen zu verstehen. Die arbeit die man schreiben muss ist eine schöne einführung in quellen suche",3,0.0,0.0,0
5193,600857417a283000228163ac,Dieses Modul ist dafür zuständig dass ich mein erstes Semester hasste. ,1,0.0,0.0,0
601,5a740438047872001a55f9f6,"sehr interessante und aktuelle VL, Prüfung ist sehr fair",5,2.0,0.0,1
2167,60e46762dedabe002251fbb4,"Nick ist der netteste Lehrer, den ich je in der UZH getroffen habe.",5,0.0,0.0,0
1104,5b2268d3f83426001ad9a3c6,"Nur auswendiglernen. Konzepte 1. wenig nützlich/hilfreich und 2. kommen an der Prüfung nur unnötige Detailfragen, die nicht primär auf das Verständnis und die Anwendung abzielen. ",1,7.0,1.0,2
6284,6296589253dc410021e0d6af,45 min zum e prüefig mit 27 frage löse mit ufgobe wo nöd de selbsttests oder dene vode üebigsstunde entspreched.  Absolut unmenschlichi prüefig. Dozente sind wenigstens chillig gsi.,1,0.0,0.0,0
4123,5e1c7308c3ff0e001e366fe9,"Überhaupt nicht so schlimm, wie gesagt wird! Es gibt viel zu tun, aber das gibt es auch in anderen Blockkursen. Eigentlich spannender Stoff und man hat danach einen super Überblick über den menschlichen Körper. Es war dieses Jahr auch nicht so viel Repetition aus A&P und das was repetiert wurde, war eigentlich gerade gut - nochmals gehört, vergisst man es nicht mehr.",4,0.0,0.0,0
1268,5b34e7c1691408001a9f14cd,Grosses minus für die präsenzpflicht da mündlich note. Prüfung eher einfach verglichen mit dem Stoff der vorlesung. ,3,1.0,1.0,0
2603,5c6a96680f0ace001c3957d5,Spannendes Thema aber Bewertung ein bisschen unfair. ,4,0.0,0.0,0
2006,603fa27d7ff2ca00225bd3a5,Kriegsspanne,4,0.0,0.0,0
3194,5d0bcaf018d258001cae7fa2,Auswendiglernen von Begriffen die man nach der Prüfung wieder vergessen kann Einziger Vorteil: hoher Frauenanteil,3,6.0,5.0,1
5194,6008623d7a283000228168b4,"Interessant, aber politisch nicht sehr neutral. Ich bin selbst liberaler Gesinnung, aber die Vorlesung ist scho extrem einseitig. Die Aussagen werden  oft als objektive Wahrheit verkauft (ohne wissenschaftliche Evidenz darzulegen) und die Meinung der Gegenseite wird, auch wenn durch Studien belegt, als unwissenschaftlich gebrandmarkt. Zwei Gastvorträge sehr spannend (GePo und Bildung), zwei Gastvorträge schlecht, es wird einfach die eigene (leider eher irrelevante) Forschung bzw Erfahrung gepredigt.",3,0.0,0.0,0
731,5a81ac17fbb086001a9912b3,die langweiligsten Übungen die ich jemals erlebt habe,2,0.0,0.0,0
2208,5c49df79aaf8a6001c77bc3a,De Zelder isch en liebe Siech aber als Dozent en absoluti Null! Wenns Üebigsgruppe mit Assistente geh hett und aaständigi Lösige zu de Ufgabe hettses au meh bracht... Lesed Housecroft!,2,5.0,3.0,1
134,5a5fd1e88633bf001ac913a0,"spannend, einfache Prüfung",5,2.0,0.0,1
328,5a64b745ea7541001ae117cf,Praktisch nur regressionen 🙄,3,0.0,0.0,0
1783,5fcf8827feeea40022b84c30,"Ziemlich unstrukturiert und untransparent. Würde nicht empfehlen. Ziemlich schwierige Inhalte in der Vorlesung. Sie „lernen viele Konzepte, die Sie nicht wissen, wie man Nachworte anwenden. Noten sind seit 5 Wochen nicht veröffentlicht worden, wirklich enttäuschend.",2,0.0,0.0,0
6406,62b3201e821ff6002189e9c9,"Schlechtestes Fach im ganzen Assessment Dozentin miserabel, Stoff langweilig, Videos einigermassen gut, Tutoren nicht schlecht, Mit alten Prüfungen lernen, dann ist die Prüfung gut machbar",2,0.0,0.0,0
1076,5d14ef4300270c001cf182f6,Fair,4,2.0,9.0,0
5751,61379cf02249bf0022e02fb5,Barz und ihr Team mit Quizes etc sackstarch!,5,0.0,0.0,0
1432,5e26b66e0d5ea60022e48c40,Sehr interessanter Kurs und sehr gut gemacht! Nur Con: für 2ECTS gibt es eine Menge Arbeit / Studium zu tun!,4,0.0,0.0,0
370,5a6634786e7c4f001abb9ded,"Das Fach kann sich nicht so recht entscheiden, ob es ein Seminar oder eine Vorlesung sein will. Was resultiert ist ein komischer Mix aus einer Einführung in die Ethik und eine Vortragsreihe von Studenten in Kombination mit dem Verfassen einer Arbeit. Viel gelernt habe ich dabei leider nicht auch wenn die Themenwahl durchaus interessant war. Das Anspruchsniveau ist relativ tief, wodurch man leicht eine gute Note erreichen kann.",3,0.0,0.0,0
696,5a7cdb70d0f7e3001a253e6c,Top Dozent,4,10.0,3.0,2
2104,5c45bc1c7236dc001c4e379f,Prüfung = katastrophe,2,3.0,1.0,1
1284,5b39df285affb0001a149c4a,"Spannend und anspruchsvoll, wenn man die Konzepte komplett verstehen will. Easy, aber immer noch zeitaufwendig, wenn man sie nur auswendig lernt in den Übungen. Dozenten im FS18 für mich leider beide wenig überzeugend.",3,2.0,1.0,1
